step,layer,status,reason,before_channels,after_channels,removed_channels,taylor_cost,parameters,gmacs,step_gmac_saved,total_compute_reduction,score_per_gmac
24,model.3.conv,feasible,,128,120,8,0.3316289447102463,8946032,10.1833408,0.06563840000000098,0.05701592968394875,5.052361799042044
24,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8935280,10.2030016,0.04597760000000051,0.055195326644750686,5.072687297365514
24,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
24,model.5.conv,feasible,,256,248,8,0.2536716407194035,8935792,10.2161856,0.03279360000000153,0.0539744795546635,7.7354008318510825
24,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8914288,10.226016,0.022963200000001294,0.05306417803506447,6.64881236454046
24,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8935760,10.2161344,0.03284480000000123,0.053979220708411435,3.7539864238164737
24,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8954224,10.2456768,0.003302400000000816,0.05124357499586629,13.572598474023682
24,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
24,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8948208,10.2360512,0.012928000000000495,0.0521349119004737,17.766053507230335
24,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8935760,10.2161344,0.03284480000000123,0.053979220708411435,4.864420416610132
24,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8948208,10.2360512,0.012928000000000495,0.0521349119004737,19.309838698477172
24,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8935760,10.2161344,0.03284480000000123,0.053979220708411435,5.694091922265606
24,model.7.conv,feasible,,512,504,8,0.11021360519225709,8933744,10.2399616,0.009017599999999959,0.05177280628297687,12.22205522447853
24,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8948080,10.245696,0.0032832000000002637,0.05124179706321086,24.24605041077153
24,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8915280,10.232576,0.01640320000000095,0.052456717711113265,3.5955898344058164
24,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8952176,10.2473344,0.001644800000001112,0.05109008014327776,9.472696801514957
24,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
24,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8938992,10.2420608,0.006918399999999991,0.05157841897931248,8.526384561236668
24,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8915280,10.232576,0.01640320000000095,0.052456717711113265,4.634148451085032
24,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8938992,10.2420608,0.006918399999999991,0.05157841897931248,7.559324275728006
24,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8915280,10.232576,0.01640320000000095,0.052456717711113265,4.343619302978581
24,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8935792,10.2407712,0.008208000000001547,0.05169783678933815,10.64799699832386
24,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
24,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8950128,10.2341568,0.014822400000001679,0.05231033458914658,7.93376659147351
24,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8937840,10.2194624,0.029516800000001453,0.053671045714797194,15.87493505879731
24,model.16.cv2.conv,feasible,,96,88,8,0.19902714598720195,8939800,10.1876928,0.061286400000000185,0.05661293161537628,3.2474928530179836
24,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
24,model.17.conv,feasible,,128,120,8,0.11588363174814731,8947312,10.2346176,0.014361600000000863,0.05226766420541529,8.068991738256207
24,model.19.cv2.conv,feasible,,176,168,8,0.0687271306742332,8929048,10.2275136,0.021465600000000862,0.052925499287937994,3.201733502638195
24,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8937840,10.2194624,0.029516800000001453,0.053671045714797194,9.026156219511595
24,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
24,model.20.conv,feasible,,256,248,8,0.049285872275504516,8939504,10.2422656,0.0067136000000012075,0.05155945436432097,7.341198801759957
24,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,8944408,10.2442272,0.004752000000001644,0.05137780891135413,3.202575407147998
24,model.22.m.0.cv1.conv,feasible,,112,104,8,0.05217706879921025,8915280,10.232576,0.01640320000000095,0.052456717711113265,3.180907920357444
24,model.22.m.0.cv2.conv,feasible,,88,80,8,0.005265685529138864,8952176,10.2473344,0.001644800000001112,0.05109008014327776,3.201413867421756
24,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
24,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8940144,10.2425216,0.0064576000000009515,0.05153574859558141,15.651069621344723
24,model.22.m.0.m.0.cv2.conv,feasible,,112,104,8,0.07123504564879113,8915280,10.232576,0.01640320000000095,0.052456717711113265,4.3427529780034995
24,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8940144,10.2425216,0.0064576000000009515,0.05153574859558141,11.376589010082183
24,model.22.m.0.m.1.cv2.conv,feasible,,112,104,8,0.05790110860107234,8915280,10.232576,0.01640320000000095,0.052456717711113265,3.529866648036297
25,model.1.conv,feasible,,64,56,8,0.35252590430900455,8912448,10.1600768,0.07249919999999932,0.05917019141815605,4.862479921281999
25,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,8905280,10.1535232,0.07905279999999948,0.059777059097888774,3.3869995278210805
25,model.3.conv,feasible,,128,120,8,0.3316289447102463,8905024,10.1669376,0.06563839999999921,0.05853487681593594,5.052361799042181
25,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8894272,10.1865984,0.04597760000000051,0.05671427377673799,5.072687297365514
25,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
25,model.5.conv,feasible,,256,248,8,0.2536716407194035,8894784,10.1997824,0.032793599999999756,0.05549342668665069,7.735400831851502
25,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8873280,10.2096128,0.022963199999999517,0.05458312516705155,6.648812364540976
25,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8894752,10.1997312,0.03284479999999945,0.055498167840398516,3.7539864238166767
25,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8913216,10.2292736,0.0033023999999990394,0.052762522127853484,13.572598474030983
25,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
25,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8907200,10.219648,0.012928000000000495,0.053653859032461004,17.766053507230335
25,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8894752,10.1997312,0.03284479999999945,0.055498167840398516,4.864420416610395
25,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8907200,10.219648,0.012928000000000495,0.053653859032461004,19.309838698477172
25,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8894752,10.1997312,0.03284479999999945,0.055498167840398516,5.6940919222659145
25,model.7.conv,feasible,,512,504,8,0.11021360519225709,8892736,10.2235584,0.009017599999999959,0.05329175341496417,12.22205522447853
25,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8907072,10.2292928,0.0032832000000002637,0.05276074419519805,24.24605041077153
25,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8874272,10.2161728,0.016403199999999174,0.053975664843100346,3.5955898344062054
25,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8911168,10.2309312,0.0016447999999993357,0.05260902727526484,9.472696801525187
25,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
25,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8897984,10.2256576,0.006918399999999991,0.05309736611129978,8.526384561236668
25,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8874272,10.2161728,0.016403199999999174,0.053975664843100346,4.634148451085534
25,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8897984,10.2256576,0.006918399999999991,0.05309736611129978,7.559324275728006
25,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8874272,10.2161728,0.016403199999999174,0.053975664843100346,4.343619302979051
25,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8894784,10.224368,0.008207999999999771,0.05321678392132534,10.647996998326164
25,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
25,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8909120,10.2177536,0.014822399999999902,0.05382928172113366,7.933766591474461
25,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8896832,10.2030592,0.029516799999999677,0.055189992846784275,15.874935058798266
25,model.16.cv2.conv,feasible,,96,88,8,0.19902714598720195,8898792,10.1712896,0.061286400000000185,0.058131878747363475,3.2474928530179836
25,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
25,model.17.conv,feasible,,128,120,8,0.11588363174814731,8906304,10.2182144,0.014361599999999086,0.05378661133740237,8.068991738257205
25,model.19.cv2.conv,feasible,,176,168,8,0.0687271306742332,8888040,10.2111104,0.021465599999999085,0.054444446419925074,3.2017335026384597
25,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8896832,10.2030592,0.029516799999999677,0.055189992846784275,9.026156219512139
25,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
25,model.20.conv,feasible,,256,248,8,0.049285872275504516,8898496,10.2258624,0.006713599999999431,0.05307840149630816,7.3411988017619
25,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,8903400,10.227824,0.0047519999999998674,0.05289675604334132,3.2025754071491948
25,model.22.m.0.cv1.conv,feasible,,104,96,8,0.05740845142281614,8874272,10.2161728,0.016403199999999174,0.053975664843100346,3.499832436525741
25,model.22.m.0.cv2.conv,feasible,,88,80,8,0.005265685529138864,8911168,10.2309312,0.0016447999999993357,0.05260902727526484,3.201413867425213
25,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
25,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8900288,10.2265792,0.005996800000000135,0.05301202534383742,16.85371317816307
25,model.22.m.0.m.0.cv2.conv,feasible,,104,96,8,0.07123504564879113,8874272,10.2161728,0.016403199999999174,0.053975664843100346,4.342752978003969
25,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8900288,10.2265792,0.005996800000000135,0.05301202534383742,12.250777279801873
25,model.22.m.0.m.1.cv2.conv,feasible,,104,96,8,0.05790110860107234,8874272,10.2161728,0.016403199999999174,0.053975664843100346,3.529866648036679
26,model.1.conv,feasible,,64,56,8,0.35252590430900455,8908336,10.158432,0.0724992000000011,0.059322500982307846,4.862479921281879
26,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,8901168,10.1518784,0.07905280000000126,0.05992936866204057,3.3869995278210046
26,model.3.conv,feasible,,128,120,8,0.3316289447102463,8900912,10.1652928,0.06563840000000098,0.05868718638008774,5.052361799042044
26,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8890160,10.1849536,0.04597760000000051,0.056866583340889565,5.072687297365514
26,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
26,model.5.conv,feasible,,256,248,8,0.2536716407194035,8890672,10.1981376,0.032793599999999756,0.05564573625080227,7.735400831851502
26,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8869168,10.207968,0.022963200000001294,0.05473543473120335,6.64881236454046
26,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8890640,10.1980864,0.03284480000000123,0.055650477404550314,3.7539864238164737
26,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8909104,10.2276288,0.003302400000000816,0.05291483169200517,13.572598474023682
26,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
26,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8903088,10.2180032,0.012928000000000495,0.05380616859661258,17.766053507230335
26,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8890640,10.1980864,0.03284480000000123,0.055650477404550314,4.864420416610132
26,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8903088,10.2180032,0.012928000000000495,0.05380616859661258,19.309838698477172
26,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8890640,10.1980864,0.03284480000000123,0.055650477404550314,5.694091922265606
26,model.7.conv,feasible,,512,504,8,0.11021360519225709,8888624,10.2219136,0.009017599999999959,0.05344406297911575,12.22205522447853
26,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8902960,10.227648,0.0032832000000002637,0.05291305375934974,24.24605041077153
26,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8870160,10.214528,0.01640320000000095,0.054127974407252144,3.5955898344058164
26,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8907056,10.2292864,0.001644800000001112,0.05276133683941664,9.472696801514957
26,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
26,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8893872,10.2240128,0.006918399999999991,0.05324967567545136,8.526384561236668
26,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8870160,10.214528,0.01640320000000095,0.054127974407252144,4.634148451085032
26,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8893872,10.2240128,0.006918399999999991,0.05324967567545136,7.559324275728006
26,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8870160,10.214528,0.01640320000000095,0.054127974407252144,4.343619302978581
26,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8890672,10.2227232,0.008207999999999771,0.053369093485476915,10.647996998326164
26,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
26,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8905008,10.2161088,0.014822399999999902,0.053981591285285235,7.933766591474461
26,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8892720,10.2014144,0.029516799999999677,0.05534230241093585,15.874935058798266
26,model.16.cv2.conv,feasible,,96,88,8,0.19902714598720195,8894680,10.1696448,0.061286400000000185,0.05828418831151516,3.2474928530179836
26,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
26,model.17.conv,feasible,,128,120,8,0.11588363174814731,8902192,10.2165696,0.014361600000000863,0.053938920901554166,8.068991738256207
26,model.19.cv2.conv,feasible,,176,168,8,0.0687271306742332,8883928,10.2094656,0.021465600000000862,0.05459675598407687,3.201733502638195
26,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8892720,10.2014144,0.029516799999999677,0.05534230241093585,9.026156219512139
26,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
26,model.20.conv,feasible,,256,248,8,0.049285872275504516,8894384,10.2242176,0.0067136000000012075,0.053230711060459845,7.341198801759957
26,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,8899288,10.2261792,0.0047519999999998674,0.053049065607492896,3.2025754071491948
26,model.22.m.0.cv1.conv,feasible,,104,96,8,0.05740845142281614,8870160,10.214528,0.01640320000000095,0.054127974407252144,3.4998324365253617
26,model.22.m.0.cv2.conv,feasible,,80,72,8,0.005498029888258316,8907056,10.2292864,0.001644800000001112,0.05276133683941664,3.342673813384362
26,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
26,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8896176,10.2249344,0.005996800000000135,0.053164334907989,16.85371317816307
26,model.22.m.0.m.0.cv2.conv,feasible,,104,96,8,0.07123504564879113,8870160,10.214528,0.01640320000000095,0.054127974407252144,4.3427529780034995
26,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8896176,10.2249344,0.005996800000000135,0.053164334907989,12.250777279801873
26,model.22.m.0.m.1.cv2.conv,feasible,,104,96,8,0.05790110860107234,8870160,10.214528,0.01640320000000095,0.054127974407252144,3.529866648036297
27,model.1.conv,feasible,,64,56,8,0.35252590430900455,8881096,10.1369664,0.07249919999999932,0.061310229691119766,4.862479921281999
27,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,8873928,10.1304128,0.07905279999999948,0.06191709737085249,3.3869995278210805
27,model.3.conv,feasible,,128,120,8,0.3316289447102463,8873672,10.1438272,0.06563839999999921,0.06067491508889955,5.052361799042181
27,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8862920,10.163488,0.04597760000000051,0.058854312049701596,5.072687297365514
27,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
27,model.5.conv,feasible,,256,248,8,0.2536716407194035,8863432,10.176672,0.032793599999999756,0.0576334649596143,7.735400831851502
27,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8841928,10.1865024,0.022963199999999517,0.05672316344001527,6.648812364540976
27,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8863400,10.1766208,0.03284479999999945,0.05763820611336212,3.7539864238166767
27,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8881864,10.2061632,0.0033023999999990394,0.05490256040081709,13.572598474030983
27,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
27,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8875848,10.1965376,0.012928000000000495,0.05579389730542461,17.766053507230335
27,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8863400,10.1766208,0.03284479999999945,0.05763820611336212,4.864420416610395
27,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8875848,10.1965376,0.012928000000000495,0.05579389730542461,19.309838698477172
27,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8863400,10.1766208,0.03284479999999945,0.05763820611336212,5.6940919222659145
27,model.7.conv,feasible,,512,504,8,0.11021360519225709,8861384,10.200448,0.009017599999999959,0.05543179168792778,12.22205522447853
27,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8875720,10.2061824,0.0032832000000002637,0.05490078246816177,24.24605041077153
27,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8842920,10.1930624,0.016403199999999174,0.056115703116064064,3.5955898344062054
27,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8879816,10.2078208,0.0016447999999993357,0.05474906554822845,9.472696801525187
27,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
27,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8866632,10.2025472,0.006918399999999991,0.0552374043842635,8.526384561236668
27,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8842920,10.1930624,0.016403199999999174,0.056115703116064064,4.634148451085534
27,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8866632,10.2025472,0.006918399999999991,0.0552374043842635,7.559324275728006
27,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8842920,10.1930624,0.016403199999999174,0.056115703116064064,4.343619302979051
27,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8863432,10.2012576,0.008207999999999771,0.055356822194288946,10.647996998326164
27,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
27,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8877768,10.1946432,0.014822399999999902,0.055969319994097266,7.933766591474461
27,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8865480,10.1799488,0.029516799999999677,0.05733003111974799,15.874935058798266
27,model.16.cv2.conv,feasible,,96,88,8,0.19902714598720195,8867440,10.1481792,0.061286400000000185,0.06027191702032719,3.2474928530179836
27,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
27,model.17.conv,feasible,,128,120,8,0.11588363174814731,8874952,10.195104,0.014361599999999086,0.055926649610365975,8.068991738257205
27,model.19.cv2.conv,feasible,,168,160,8,0.07088810378991184,8856688,10.188,0.021465599999999085,0.05658448469288879,3.3024049544347633
27,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8865480,10.1799488,0.029516799999999677,0.05733003111974799,9.026156219512139
27,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
27,model.20.conv,feasible,,256,248,8,0.049285872275504516,8867720,10.2029824,0.006483199999999911,0.05519710457740623,7.602090368260302
27,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,8872048,10.2047136,0.0047519999999998674,0.05503679431630493,3.2025754071491948
27,model.22.m.0.cv1.conv,feasible,,104,96,8,0.05740845142281614,8842920,10.1930624,0.016403199999999174,0.056115703116064064,3.499832436525741
27,model.22.m.0.cv2.conv,feasible,,80,72,8,0.005498029888258316,8879816,10.2078208,0.0016447999999993357,0.05474906554822845,3.342673813387972
27,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
27,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,8868936,10.2034688,0.005996800000000135,0.05515206361680103,16.85371317816307
27,model.22.m.0.m.0.cv2.conv,feasible,,104,96,8,0.07123504564879113,8842920,10.1930624,0.016403199999999174,0.056115703116064064,4.342752978003969
27,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,8868936,10.2034688,0.005996800000000135,0.05515206361680103,12.250777279801873
27,model.22.m.0.m.1.cv2.conv,feasible,,104,96,8,0.05790110860107234,8842920,10.1930624,0.016403199999999174,0.056115703116064064,3.529866648036679
28,model.1.conv,feasible,,64,56,8,0.35252590430900455,8869216,10.1322144,0.07249919999999932,0.06175026802334782,4.862479921281999
28,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,8862048,10.1256608,0.07905279999999948,0.062357135703080546,3.3869995278210805
28,model.3.conv,feasible,,128,120,8,0.3316289447102463,8861792,10.1390752,0.06563839999999921,0.061114953421127605,5.052361799042181
28,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,8851040,10.158736,0.04597760000000051,0.05929435038192965,5.072687297365514
28,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
28,model.5.conv,feasible,,256,248,8,0.2536716407194035,8851552,10.17192,0.032793599999999756,0.058073503291842354,7.735400831851502
28,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,8830048,10.1817504,0.022963199999999517,0.05716320177224332,6.648812364540976
28,model.6.m.0.cv1.conv,feasible,,56,48,8,0.12329893329297192,8851520,10.1718688,0.03284479999999945,0.05807824444559018,3.7539864238166767
28,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,8869984,10.2014112,0.0033023999999990394,0.055342598733045145,13.572598474030983
28,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
28,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,8863968,10.1917856,0.012928000000000495,0.056233935637652666,17.766053507230335
28,model.6.m.0.m.0.cv2.conv,feasible,,56,48,8,0.15977091569948243,8851520,10.1718688,0.03284479999999945,0.05807824444559018,4.864420416610395
28,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,8863968,10.1917856,0.012928000000000495,0.056233935637652666,19.309838698477172
28,model.6.m.0.m.1.cv2.conv,feasible,,56,48,8,0.1870213103684364,8851520,10.1718688,0.03284479999999945,0.05807824444559018,5.6940919222659145
28,model.7.conv,feasible,,512,504,8,0.11021360519225709,8849504,10.195696,0.009017599999999959,0.05587183002015583,12.22205522447853
28,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,8863840,10.2014304,0.0032832000000002637,0.05534082080038982,24.24605041077153
28,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,8831040,10.1883104,0.016403199999999174,0.05655574144829201,3.5955898344062054
28,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,8867936,10.2030688,0.0016447999999993357,0.0551891038804565,9.472696801525187
28,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
28,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,8854752,10.1977952,0.006918399999999991,0.05567744271649144,8.526384561236668
28,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,8831040,10.1883104,0.016403199999999174,0.05655574144829201,4.634148451085534
28,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,8854752,10.1977952,0.006918399999999991,0.05567744271649144,7.559324275728006
28,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,8831040,10.1883104,0.016403199999999174,0.05655574144829201,4.343619302979051
28,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,8851552,10.1965056,0.008207999999999771,0.055796860526517,10.647996998326164
28,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
28,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,8865888,10.1898912,0.014822399999999902,0.05640935832632532,7.933766591474461
28,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,8853600,10.1751968,0.029516799999999677,0.057770069451975936,15.874935058798266
28,model.16.cv2.conv,feasible,,96,88,8,0.19902714598720195,8855560,10.1434272,0.061286400000000185,0.06071195535255525,3.2474928530179836
28,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
28,model.17.conv,feasible,,128,120,8,0.11588363174814731,8863072,10.190352,0.014361599999999086,0.05636668794259403,8.068991738257205
28,model.19.cv2.conv,feasible,,168,160,8,0.07088810378991184,8844808,10.183248,0.021465599999999085,0.05702452302511685,3.3024049544347633
28,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,8853600,10.1751968,0.029516799999999677,0.057770069451975936,9.026156219512139
28,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
